,ticker,open,high,low,close,volume,timestamp
0,SBR,40.44,40.7676,40.0558,40.7,27217,2020-01-02
1,SBR,41.05,41.89,41.05,41.75,22942,2020-01-03
2,SBR,41.98,42.98,41.95,42.08,36092,2020-01-06
3,SBR,42.08,42.1,40.76,41.3,55554,2020-01-07
4,SBR,40.85,41.14,40.3327,40.8,28341,2020-01-08
5,SBR,40.93,41.2114,40.4595,41.13,15990,2020-01-09
6,SBR,41.13,41.59,40.73,41.31,30361,2020-01-10
7,SBR,41.38,41.6307,41.0101,41.4,26337,2020-01-13
8,SBR,41.19,41.3018,40.45,41.02,21343,2020-01-14
9,SBR,41.15,41.15,40.65,40.99,8749,2020-01-15
10,SBR,41.01,41.36,40.55,40.78,17742,2020-01-16
11,SBR,40.69,40.9,40.2976,40.88,23350,2020-01-17
12,SBR,40.8,41.21,40.54,41.0,17541,2020-01-21
13,SBR,41.05,41.1855,40.6,40.6,59949,2020-01-22
14,SBR,40.72,41.3266,40.2399,41.0,24764,2020-01-23
15,SBR,40.97,41.185,40.4,40.5,23416,2020-01-24
16,SBR,40.37,40.37,40.0,40.08,27179,2020-01-27
17,SBR,40.22,40.46,39.7601,40.46,25440,2020-01-28
18,SBR,40.3,40.6461,40.0133,40.5,32143,2020-01-29
19,SBR,39.97,40.3979,38.5001,38.75,53447,2020-01-30
20,SBR,38.9,39.168,38.0,38.54,28109,2020-01-31
21,SBR,38.37,38.37,38.0,38.2,32013,2020-02-03
22,SBR,38.2,38.4286,36.74,37.88,56706,2020-02-04
23,SBR,38.04,39.15,38.04,38.76,30433,2020-02-05
24,SBR,38.8,38.8,37.98,38.045,16904,2020-02-06
25,SBR,38.0,38.19,37.4,38.03,26686,2020-02-07
26,SBR,37.96,37.966,37.06,37.4227,49690,2020-02-10
27,SBR,37.49,37.7375,36.95,37.18,25775,2020-02-11
28,SBR,37.25,37.69,36.875,37.14,28276,2020-02-12
29,SBR,36.87,37.43,36.75,37.17,34369,2020-02-13
30,SBR,36.97,37.3299,35.81,36.33,59411,2020-02-14
31,SBR,36.1,36.57,35.7891,36.05,34564,2020-02-18
32,SBR,36.1,36.96,36.1,36.46,42642,2020-02-19
33,SBR,36.46,36.73,35.8376,36.18,39152,2020-02-20
34,SBR,36.11,36.61,35.705,35.99,42044,2020-02-21
35,SBR,35.5,35.75,35.21,35.59,30260,2020-02-24
36,SBR,35.41,36.22,34.2,34.35,95573,2020-02-25
37,SBR,34.44,36.1,33.715,33.98,100553,2020-02-26
38,SBR,33.35,33.5,32.14,32.98,92137,2020-02-27
39,SBR,32.17,35.78,31.31,35.27,125333,2020-02-28
40,SBR,35.5,36.3,34.153,35.24,53453,2020-03-02
41,SBR,35.51,35.54,33.75,35.18,40548,2020-03-03
42,SBR,35.25,35.29,34.27,35.02,34620,2020-03-04
43,SBR,34.89,35.38,34.53,35.0,23918,2020-03-05
44,SBR,34.66,35.0123,33.71,34.24,75017,2020-03-06
45,SBR,29.2,30.0,28.26,29.0,110690,2020-03-09
46,SBR,29.9,32.05,29.59,32.05,63567,2020-03-10
47,SBR,31.36,31.4864,29.0,29.7,82399,2020-03-11
48,SBR,28.76,29.48,26.8777,29.1,91129,2020-03-12
49,SBR,29.1,32.15,28.29,31.84,77108,2020-03-13
50,SBR,29.7,30.365,28.57,29.34,48873,2020-03-16
51,SBR,29.3,29.3,27.5,27.51,44746,2020-03-17
