,ticker,open,high,low,close,volume,timestamp
0,RPTX,32.05,34.0,29.85,30.8,4806251.0,2020-06-19
1,RPTX,31.35,33.0,30.24,32.99,490576.0,2020-06-22
2,RPTX,33.0,33.5,32.01,32.95,472550.0,2020-06-23
3,RPTX,32.5,32.97,31.25,32.9,574895.0,2020-06-24
4,RPTX,32.9,33.12,32.3,32.6,183886.0,2020-06-25
5,RPTX,32.95,32.95,31.5,32.3,400636.0,2020-06-26
6,RPTX,32.06,32.6,30.755,31.25,159605.0,2020-06-29
7,RPTX,31.24,31.64,30.5,31.02,173549.0,2020-06-30
8,RPTX,30.93,31.15,29.18,29.69,148226.0,2020-07-01
9,RPTX,29.66,30.5,28.2,29.14,151899.0,2020-07-02
10,RPTX,29.71,30.04,29.14,29.74,90195.0,2020-07-06
11,RPTX,29.85,29.85,26.0,27.5,186565.0,2020-07-07
12,RPTX,27.5,28.38,27.015,28.08,115316.0,2020-07-08
13,RPTX,28.0,28.0,25.01,26.26,274845.0,2020-07-09
14,RPTX,25.84,26.0999,25.05,25.15,169244.0,2020-07-10
15,RPTX,25.16,25.8,23.7,24.01,205844.0,2020-07-13
16,RPTX,23.71,24.42,22.755,23.21,258806.0,2020-07-14
17,RPTX,24.51,25.21,22.13,22.52,396838.0,2020-07-15
18,RPTX,22.6,23.48,22.0,22.79,176651.0,2020-07-16
19,RPTX,23.0,23.483,22.2,22.9,107574.0,2020-07-17
20,RPTX,23.33,23.75,22.5,23.09,305393.0,2020-07-20
21,RPTX,23.49,23.8569,22.74,23.01,55621.0,2020-07-21
22,RPTX,23.02,23.2,22.405,22.5,45549.0,2020-07-22
23,RPTX,22.41,23.27,22.11,22.36,22739.0,2020-07-23
24,RPTX,22.7,22.7,21.55,21.55,274548.0,2020-07-24
25,RPTX,21.64,22.24,21.45,21.75,59266.0,2020-07-27
26,RPTX,21.63,22.93,21.63,22.74,52452.0,2020-07-28
27,RPTX,22.9,24.57,22.9,24.57,70712.0,2020-07-29
28,RPTX,24.5,25.1,23.52,23.89,26609.0,2020-07-30
29,RPTX,23.78,24.4134,23.75,23.86,36991.0,2020-07-31
30,RPTX,23.86,24.95,23.34,23.98,31565.0,2020-08-03
31,RPTX,23.98,24.99,23.98,24.08,36807.0,2020-08-04
32,RPTX,24.1,24.68,24.04,24.33,21373.0,2020-08-05
33,RPTX,24.168,24.93,24.0,24.04,16393.0,2020-08-06
34,RPTX,24.1,24.8,24.1,24.72,161944.0,2020-08-07
35,RPTX,24.76,25.73,24.76,25.3,24827.0,2020-08-10
36,RPTX,25.54,25.54,23.96,23.96,12941.0,2020-08-11
37,RPTX,23.96,23.96,22.7,23.28,143615.0,2020-08-12
38,RPTX,23.28,24.06,22.8875,24.06,63958.0,2020-08-13
39,RPTX,23.64,24.12,22.95,23.89,30916.0,2020-08-14
40,RPTX,24.08,26.23,22.75,25.65,97478.0,2020-08-17
41,RPTX,25.6576,25.6576,24.61,24.81,14082.0,2020-08-18
42,RPTX,24.41,25.86,24.41,24.92,16721.0,2020-08-19
43,RPTX,25.52,25.6,24.86,25.6,11023.0,2020-08-20
44,RPTX,25.52,26.03,24.865,24.92,13158.0,2020-08-21
45,RPTX,24.5,25.0,23.635,23.99,22304.0,2020-08-24
46,RPTX,23.94,24.4058,23.2313,23.72,45130.0,2020-08-25
47,RPTX,23.8,24.475,23.7,24.34,6375.0,2020-08-26
48,RPTX,24.25,24.25,23.26,23.57,10528.0,2020-08-27
49,RPTX,23.4,24.44,23.4,24.02,9989.0,2020-08-28
50,RPTX,24.26,24.96,23.92,24.74,9044.0,2020-08-31
51,RPTX,24.33,25.8231,23.845,25.15,44379.0,2020-09-01
52,RPTX,25.57,30.77,24.0525,29.05,75391.0,2020-09-02
53,RPTX,29.3,30.08,26.51,28.67,45841.0,2020-09-03
54,RPTX,29.0,29.0,26.83,27.1,10092.0,2020-09-04
55,RPTX,27.15,29.6,26.5,27.6,35456.0,2020-09-08
56,RPTX,27.48,32.7455,26.64,29.14,51333.0,2020-09-09
57,RPTX,29.14,33.5,27.4,28.44,64720.0,2020-09-10
58,RPTX,28.44,32.8,28.37,30.02,32649.0,2020-09-11
59,RPTX,30.34,33.32,29.1875,32.86,50816.0,2020-09-14
60,RPTX,32.9,36.6699,31.9001,32.64,126282.0,2020-09-15
61,RPTX,32.4,35.6,32.0,33.29,34057.0,2020-09-16
62,RPTX,33.21,35.31,32.2,33.92,17895.0,2020-09-17
63,RPTX,33.55,34.95,32.51,32.99,42966.0,2020-09-18
64,RPTX,32.41,33.036,30.22,30.59,42859.0,2020-09-21
65,RPTX,31.31,33.01,29.73,33.01,43335.0,2020-09-22
66,RPTX,31.8,33.35,29.01,32.67,38431.0,2020-09-23
67,RPTX,31.55,32.91,29.98,30.14,28100.0,2020-09-24
68,RPTX,30.72,33.29,29.22,31.05,36062.0,2020-09-25
69,RPTX,31.2,32.9139,31.2,31.83,10949.0,2020-09-28
70,RPTX,32.0,33.0,31.3,31.68,12109.0,2020-09-29
71,RPTX,31.28,32.195,30.35,30.77,50501.0,2020-09-30
72,RPTX,31.345,31.58,29.64,29.65,60979.0,2020-10-01
73,RPTX,29.4385,31.02,26.5601,30.0,62141.0,2020-10-02
74,RPTX,29.52,30.2,26.8706,27.3,50139.0,2020-10-05
75,RPTX,27.28,28.8713,25.45,25.53,42255.0,2020-10-06
76,RPTX,25.49,26.8,24.38,24.93,42747.0,2020-10-07
77,RPTX,24.81,26.5,24.81,25.26,32107.0,2020-10-08
