,ticker,open,high,low,close,volume,timestamp
0,LXEO,9.5,10.34,9.0,10.05,1145020.0,2023-11-03
1,LXEO,10.0,10.85,9.67,10.5,295375.0,2023-11-06
2,LXEO,10.5,10.78,10.3,10.46,123216.0,2023-11-07
3,LXEO,10.7,10.7,9.32,10.64,249828.0,2023-11-08
4,LXEO,10.81,11.0,10.05,10.85,176365.0,2023-11-09
5,LXEO,10.45,11.1485,10.45,10.78,151601.0,2023-11-10
6,LXEO,10.98,11.0999,9.38,10.52,153072.0,2023-11-13
7,LXEO,10.8,10.845,9.8,10.55,131915.0,2023-11-14
8,LXEO,10.47,11.1,10.47,11.01,123163.0,2023-11-15
9,LXEO,11.09,11.185,10.7385,11.09,89125.0,2023-11-16
10,LXEO,10.9,11.155,10.55,11.02,17112.0,2023-11-17
11,LXEO,11.105,12.585,11.01,11.34,98738.0,2023-11-20
12,LXEO,11.34,12.2,10.99,11.01,173960.0,2023-11-21
13,LXEO,10.84,11.25,10.51,10.9,63519.0,2023-11-22
14,LXEO,10.71,11.425,10.71,11.3,13523.0,2023-11-24
15,LXEO,11.4,12.02,10.87,11.0,50389.0,2023-11-27
16,LXEO,11.51,12.98,11.3595,11.94,154035.0,2023-11-28
17,LXEO,12.03,13.125,12.0,12.5,80990.0,2023-11-29
18,LXEO,12.99,13.39,12.66,12.72,159784.0,2023-11-30
19,LXEO,13.39,16.0,13.11,15.35,230667.0,2023-12-01
20,LXEO,16.27,17.7155,14.79,15.77,206379.0,2023-12-04
21,LXEO,15.68,16.0,14.75,15.93,162669.0,2023-12-05
22,LXEO,15.86,15.93,13.501,13.96,94010.0,2023-12-06
23,LXEO,14.05,14.85,13.0,13.0,59812.0,2023-12-07
24,LXEO,12.95,12.95,11.2601,11.59,69311.0,2023-12-08
25,LXEO,11.0,11.0,10.0,10.09,73065.0,2023-12-11
26,LXEO,10.59,12.33,10.2,11.61,62694.0,2023-12-12
27,LXEO,11.61,14.38,11.61,11.93,80954.0,2023-12-13
28,LXEO,12.16,12.93,11.13,11.5,118869.0,2023-12-14
29,LXEO,11.64,13.27,11.22,12.51,597018.0,2023-12-15
30,LXEO,12.5,14.49,12.5,13.6,104890.0,2023-12-18
31,LXEO,14.34,14.535,13.2247,13.66,101393.0,2023-12-19
32,LXEO,14.06,14.06,13.34,13.89,49913.0,2023-12-20
33,LXEO,13.53,16.0,13.53,14.66,104319.0,2023-12-21
34,LXEO,14.34,15.79,14.19,15.55,108749.0,2023-12-22
35,LXEO,15.3,15.86,14.1776,15.77,203158.0,2023-12-26
36,LXEO,15.74,17.05,15.55,15.91,71756.0,2023-12-27
37,LXEO,15.71,16.08,14.49,14.55,68601.0,2023-12-28
38,LXEO,14.07,14.57,12.76,13.42,63596.0,2023-12-29
39,LXEO,13.01,15.59,12.2084,14.83,130871.0,2024-01-02
40,LXEO,14.5,15.63,13.59,14.5,41278.0,2024-01-03
41,LXEO,14.44,15.5,13.8,14.68,47421.0,2024-01-04
42,LXEO,14.25,15.18,13.37,14.48,67457.0,2024-01-05
43,LXEO,14.53,15.65,14.39,15.4,42540.0,2024-01-08
44,LXEO,15.0,15.63,14.915,15.34,47862.0,2024-01-09
45,LXEO,15.59,15.6,13.75,13.75,47015.0,2024-01-10
46,LXEO,14.4,15.0,13.359,14.78,59701.0,2024-01-11
47,LXEO,15.05,16.6,14.87,15.61,118571.0,2024-01-12
48,LXEO,15.3,16.37,15.21,16.15,127914.0,2024-01-16
49,LXEO,15.76,17.59,15.76,17.33,89797.0,2024-01-17
50,LXEO,19.57,22.33,14.01,15.07,429760.0,2024-01-18
51,LXEO,15.09,16.5,14.31,16.33,135817.0,2024-01-19
52,LXEO,16.02,17.785,16.02,16.85,104017.0,2024-01-22
53,LXEO,17.395,17.49,16.16,17.15,88546.0,2024-01-23
54,LXEO,16.6001,16.97,16.405,16.55,37670.0,2024-01-24
