,ticker,open,high,low,close,volume,timestamp
0,CVKD,85.65,101.25,57.45,61.8,129252.0667,2023-01-20
1,CVKD,81.15,91.5,54.6,58.8,470693.8,2023-01-23
2,CVKD,51.0,55.491,46.6635,48.0,84750.9333,2023-01-24
3,CVKD,46.65,48.0,42.45,43.5,21031.6667,2023-01-25
4,CVKD,45.0,46.2,42.0,42.6,8025.5333,2023-01-26
5,CVKD,43.05,43.512,39.0,39.3,7858.9333,2023-01-27
6,CVKD,39.3,40.05,37.95,38.55,7945.7333,2023-01-30
7,CVKD,37.95,42.7245,35.25,41.7,44471.2667,2023-01-31
8,CVKD,42.3,47.4,41.25,42.4395,60491.5333,2023-02-01
9,CVKD,42.15,42.5355,38.1015,38.55,13575.3333,2023-02-02
10,CVKD,37.2,37.4985,35.25,36.0,9538.7333,2023-02-03
11,CVKD,34.95,35.55,32.25,33.75,9704.5333,2023-02-06
12,CVKD,33.0,34.5555,31.5,32.4,4720.2,2023-02-07
13,CVKD,31.5,32.55,28.5075,29.4,6801.1333,2023-02-08
14,CVKD,30.0,30.0,28.5,28.749,4384.7333,2023-02-09
15,CVKD,27.9,30.0,27.45,29.85,7406.2,2023-02-10
16,CVKD,30.0,30.0,28.05,29.7,4012.8,2023-02-13
17,CVKD,28.8,32.25,28.65,31.8,7904.9333,2023-02-14
18,CVKD,31.35,33.0,31.2,32.4,2396.1333,2023-02-15
19,CVKD,30.9,35.4375,30.9,33.0,5822.0,2023-02-16
20,CVKD,32.7,34.5,32.55,33.75,4438.0,2023-02-17
21,CVKD,33.7515,35.55,32.7015,33.75,3427.2,2023-02-21
22,CVKD,35.4,35.6505,32.25,33.3615,3165.6,2023-02-22
23,CVKD,32.85,34.0485,32.4,33.675,1547.2,2023-02-23
24,CVKD,33.0,33.7485,30.6405,31.59,5179.0,2023-02-24
25,CVKD,32.4,32.4,30.894,30.894,549.0667,2023-02-27
26,CVKD,32.25,32.25,29.4,29.85,1643.0667,2023-02-28
27,CVKD,30.6,30.6,26.7825,27.75,3635.3333,2023-03-01
28,CVKD,28.275,31.5,27.0,27.9,6505.8667,2023-03-02
29,CVKD,28.2,29.025,27.15,27.15,2367.0667,2023-03-03
30,CVKD,27.75,30.0,27.45,29.55,2363.6667,2023-03-06
31,CVKD,30.0,30.9,28.35,28.5,3113.6667,2023-03-07
32,CVKD,28.8,29.25,27.0,27.3,3497.3333,2023-03-08
33,CVKD,29.2485,29.2485,24.975,25.2,5536.8,2023-03-09
34,CVKD,24.6,25.8,24.0,24.45,2207.0,2023-03-10
35,CVKD,24.45,25.5,22.65,23.25,2197.2667,2023-03-13
36,CVKD,23.4015,24.8205,22.95,23.25,3266.3333,2023-03-14
37,CVKD,24.6,24.6,22.65,23.7,1579.4667,2023-03-15
38,CVKD,25.95,25.95,21.3015,22.38,4237.2,2023-03-16
39,CVKD,22.05,23.7,21.45,21.45,3322.4667,2023-03-17
40,CVKD,21.0,21.7665,18.0015,18.0015,7029.9333,2023-03-20
41,CVKD,20.85,20.85,18.75,18.75,3434.9333,2023-03-21
42,CVKD,18.825,18.825,18.0,18.15,2217.0667,2023-03-22
43,CVKD,19.05,19.2,18.186,18.75,1819.0,2023-03-23
44,CVKD,19.05,19.95,18.3,18.75,868.1333,2023-03-24
45,CVKD,19.95,19.95,18.3,19.2,1184.1333,2023-03-27
46,CVKD,19.35,20.55,19.2,20.55,3359.9333,2023-03-28
47,CVKD,21.0,21.618,19.2,19.35,2497.6667,2023-03-29
48,CVKD,19.6455,22.2,19.2,21.0,17844.7333,2023-03-30
49,CVKD,22.35,22.35,20.1,21.15,4280.3333,2023-03-31
50,CVKD,20.25,21.3,20.25,21.3,1158.7333,2023-04-03
51,CVKD,21.2985,21.6,20.7,21.3,342.8,2023-04-04
52,CVKD,21.75,21.75,19.5,19.95,1612.0667,2023-04-05
53,CVKD,21.282,22.5,20.25,21.6,3265.3333,2023-04-06
54,CVKD,21.9765,22.8,21.6,22.65,616.8,2023-04-10
55,CVKD,22.5,22.5,21.0,21.057,1667.9333,2023-04-11
56,CVKD,22.5,22.5,21.0,21.15,2233.3333,2023-04-12
57,CVKD,22.35,22.35,21.15,21.45,371.9333,2023-04-13
58,CVKD,21.75,21.75,20.4,20.4,1112.6,2023-04-14
59,CVKD,21.15,22.113,20.7,22.113,1087.8667,2023-04-17
60,CVKD,21.75,26.25,21.75,23.1,7434.2,2023-04-18
61,CVKD,24.3105,24.738,22.95,24.6,2268.4,2023-04-19
62,CVKD,24.0,24.525,23.1,23.1,1416.7333,2023-04-20
63,CVKD,23.7,28.272,23.7,24.9,19368.2,2023-04-21
64,CVKD,24.45,24.45,21.45,22.05,6369.0667,2023-04-24
65,CVKD,23.1,23.5425,20.4,21.6015,3582.0667,2023-04-25
66,CVKD,20.55,22.578,20.55,21.75,2613.6,2023-04-26
67,CVKD,22.7355,23.4405,21.9,22.35,1835.1333,2023-04-27
68,CVKD,23.7,23.7,18.45,20.1,5477.7333,2023-04-28
69,CVKD,20.8725,21.2985,19.9545,20.7495,519.2,2023-05-01
70,CVKD,20.85,20.85,18.9,19.275,1947.7333,2023-05-02
71,CVKD,19.5,19.5,18.3,18.3,2266.3333,2023-05-03
