,ticker,open,high,low,close,volume,timestamp
0,MNTN,9.8,10.02,9.8,9.85,53111.0,2022-01-14
1,MNTN,9.89,9.97,9.89,9.92,15851.0,2022-01-18
2,MNTN,9.89,9.9,9.89,9.9,63744.0,2022-01-19
3,MNTN,9.89,9.89,9.86,9.86,72747.0,2022-01-20
4,MNTN,9.91,9.91,9.89,9.89,197809.0,2022-01-21
5,MNTN,9.88,9.88,9.88,9.88,1830.0,2022-01-24
6,MNTN,9.91,9.91,9.88,9.91,102260.0,2022-01-25
7,MNTN,9.88,9.88,9.87,9.87,2904.0,2022-01-26
8,MNTN,9.88,9.88,9.88,9.88,1221.0,2022-01-27
9,MNTN,9.87,9.87,9.87,9.87,2750.0,2022-01-28
10,MNTN,9.91,9.91,9.9,9.91,6354.0,2022-02-01
11,MNTN,9.93,9.93,9.93,9.93,102.0,2022-02-02
12,MNTN,9.89,9.902,9.89,9.902,2250.0,2022-02-04
13,MNTN,9.9,9.9,9.89,9.89,6830.0,2022-02-09
14,MNTN,9.92,9.92,9.9098,9.9098,279.0,2022-02-16
15,MNTN,9.9,9.9,9.89,9.89,5556.0,2022-02-17
16,MNTN,9.9,9.9,9.9,9.9,1751.0,2022-02-18
17,MNTN,9.93,9.93,9.9,9.9,15400.0,2022-02-22
18,MNTN,9.93,9.93,9.93,9.93,2023.0,2022-02-23
19,MNTN,9.91,9.91,9.91,9.91,5110.0,2022-02-24
20,MNTN,9.91,9.95,9.9,9.95,12730.0,2022-03-03
21,MNTN,9.92,9.92,9.92,9.92,1700.0,2022-03-07
22,MNTN,9.95,9.95,9.95,9.95,100.0,2022-03-08
23,MNTN,9.97,9.97,9.97,9.97,127.0,2022-03-09
24,MNTN,9.97,9.97,9.97,9.97,103.0,2022-03-10
25,MNTN,9.96,9.97,9.92,9.92,2480.0,2022-03-11
26,MNTN,9.93,9.93,9.93,9.93,101.0,2022-03-18
27,MNTN,9.97,9.97,9.93,9.93,227.0,2022-03-28
28,MNTN,9.955,9.955,9.93,9.93,831.0,2022-03-29
